gran,n_b,m_b,work,aspect,cost_A_outer_s,cost_B_outer_s,flip,orientation_speedup
medium,287,135,38745,2.1259259259259258,703.36,703.36,False,1.0
medium,287,130,37310,2.207692307692308,703.36,703.36,False,1.0
medium,286,132,37752,2.1666666666666665,703.36,703.36,False,1.0
medium,286,139,39754,2.0575539568345325,703.36,703.36,False,1.0
medium,286,142,40612,2.0140845070422535,703.36,703.36,False,1.0
medium,286,130,37180,2.2,703.36,703.36,False,1.0
medium,286,130,37180,2.2,703.36,703.36,False,1.0
medium,286,135,38610,2.1185185185185187,703.36,703.36,False,1.0
medium,286,143,40898,2.0,703.36,703.36,False,1.0
medium,286,123,35178,2.3252032520325203,703.36,703.36,False,1.0
medium,286,129,36894,2.2170542635658914,703.36,703.36,False,1.0
medium,286,133,38038,2.1503759398496243,703.36,703.36,False,1.0
medium,286,138,39468,2.072463768115942,703.36,703.36,False,1.0
medium,286,131,37466,2.183206106870229,703.36,703.36,False,1.0
medium,286,136,38896,2.1029411764705883,703.36,703.36,False,1.0
medium,286,137,39182,2.0875912408759123,703.36,703.36,False,1.0
medium,285,138,39330,2.0652173913043477,703.36,703.36,False,1.0
medium,285,131,37335,2.1755725190839694,703.36,703.36,False,1.0
medium,285,138,39330,2.0652173913043477,703.36,703.36,False,1.0
medium,285,142,40470,2.007042253521127,703.36,703.36,False,1.0
medium,285,136,38760,2.0955882352941178,703.36,703.36,False,1.0
medium,285,140,39900,2.0357142857142856,703.36,703.36,False,1.0
medium,285,123,35055,2.317073170731707,703.36,703.36,False,1.0
medium,285,139,39615,2.050359712230216,703.36,703.36,False,1.0
medium,285,131,37335,2.1755725190839694,703.36,703.36,False,1.0
medium,285,142,40470,2.007042253521127,703.36,703.36,False,1.0
medium,285,139,39615,2.050359712230216,703.36,703.36,False,1.0
medium,285,136,38760,2.0955882352941178,703.36,703.36,False,1.0
medium,284,130,36920,2.1846153846153844,703.36,703.36,False,1.0
medium,284,116,32944,2.4482758620689653,703.36,703.36,False,1.0
medium,284,132,37488,2.1515151515151514,703.36,703.36,False,1.0
medium,284,124,35216,2.2903225806451615,703.36,703.36,False,1.0
medium,284,139,39476,2.0431654676258995,703.36,703.36,False,1.0
medium,284,140,39760,2.0285714285714285,703.36,703.36,False,1.0
medium,284,138,39192,2.0579710144927534,703.36,703.36,False,1.0
medium,284,117,33228,2.427350427350427,703.36,703.36,False,1.0
medium,284,134,38056,2.1194029850746268,703.36,703.36,False,1.0
medium,284,138,39192,2.0579710144927534,703.36,703.36,False,1.0
medium,284,135,38340,2.1037037037037036,703.36,703.36,False,1.0
medium,283,135,38205,2.096296296296296,703.36,703.36,False,1.0
medium,283,139,39337,2.035971223021583,703.36,703.36,False,1.0
medium,283,126,35658,2.246031746031746,703.36,703.36,False,1.0
medium,283,135,38205,2.096296296296296,703.36,703.36,False,1.0
medium,283,137,38771,2.065693430656934,703.36,703.36,False,1.0
medium,283,141,39903,2.00709219858156,703.36,703.36,False,1.0
medium,283,136,38488,2.0808823529411766,703.36,703.36,False,1.0
medium,283,140,39620,2.0214285714285714,703.36,703.36,False,1.0
medium,283,138,39054,2.050724637681159,703.36,703.36,False,1.0
medium,283,125,35375,2.264,703.36,703.36,False,1.0
medium,283,131,37073,2.1603053435114505,703.36,703.36,False,1.0
medium,283,135,38205,2.096296296296296,703.36,703.36,False,1.0
medium,282,138,38916,2.0434782608695654,703.36,703.36,False,1.0
medium,282,140,39480,2.0142857142857142,703.36,703.36,False,1.0
medium,282,141,39762,2.0,703.36,703.36,False,1.0
medium,282,139,39198,2.028776978417266,703.36,703.36,False,1.0
medium,282,128,36096,2.203125,703.36,703.36,False,1.0
medium,282,126,35532,2.238095238095238,703.36,703.36,False,1.0
medium,282,136,38352,2.073529411764706,703.36,703.36,False,1.0
medium,282,140,39480,2.0142857142857142,703.36,703.36,False,1.0
medium,282,141,39762,2.0,703.36,703.36,False,1.0
medium,282,131,36942,2.1526717557251906,703.36,703.36,False,1.0
medium,282,136,38352,2.073529411764706,703.36,703.36,False,1.0
medium,282,137,38634,2.0583941605839415,703.36,703.36,False,1.0
medium,282,137,38634,2.0583941605839415,703.36,703.36,False,1.0
medium,282,126,35532,2.238095238095238,703.36,703.36,False,1.0
medium,282,140,39480,2.0142857142857142,703.36,703.36,False,1.0
medium,282,132,37224,2.1363636363636362,703.36,703.36,False,1.0
medium,282,137,38634,2.0583941605839415,703.36,703.36,False,1.0
medium,281,138,38778,2.036231884057971,703.36,703.36,False,1.0
medium,281,137,38497,2.051094890510949,703.36,703.36,False,1.0
medium,281,139,39059,2.0215827338129495,703.36,703.36,False,1.0
medium,281,138,38778,2.036231884057971,703.36,703.36,False,1.0
medium,281,127,35687,2.2125984251968505,703.36,703.36,False,1.0
medium,281,125,35125,2.248,703.36,703.36,False,1.0
medium,281,139,39059,2.0215827338129495,703.36,703.36,False,1.0
medium,281,130,36530,2.1615384615384614,703.36,703.36,False,1.0
medium,281,130,36530,2.1615384615384614,703.36,703.36,False,1.0
medium,281,120,33720,2.341666666666667,703.36,703.36,False,1.0
medium,281,126,35406,2.2301587301587302,703.36,703.36,False,1.0
medium,281,136,38216,2.0661764705882355,703.36,703.36,False,1.0
medium,281,125,35125,2.248,703.36,703.36,False,1.0
medium,280,127,35560,2.204724409448819,703.36,703.36,False,1.0
medium,280,130,36400,2.1538461538461537,703.36,703.36,False,1.0
medium,280,136,38080,2.0588235294117645,703.36,703.36,False,1.0
medium,280,130,36400,2.1538461538461537,703.36,703.36,False,1.0
medium,280,139,38920,2.014388489208633,703.36,703.36,False,1.0
medium,280,134,37520,2.08955223880597,703.36,703.36,False,1.0
medium,280,134,37520,2.08955223880597,703.36,703.36,False,1.0
medium,280,138,38640,2.028985507246377,703.36,703.36,False,1.0
medium,280,126,35280,2.2222222222222223,703.36,703.36,False,1.0
medium,280,127,35560,2.204724409448819,703.36,703.36,False,1.0
medium,279,138,38502,2.0217391304347827,703.36,703.36,False,1.0
medium,279,128,35712,2.1796875,703.36,703.36,False,1.0
medium,279,122,34038,2.2868852459016393,703.36,703.36,False,1.0
medium,279,135,37665,2.066666666666667,703.36,703.36,False,1.0
medium,279,133,37107,2.0977443609022557,703.36,703.36,False,1.0
medium,279,137,38223,2.0364963503649633,703.36,703.36,False,1.0
medium,279,125,34875,2.232,703.36,703.36,False,1.0
medium,279,129,35991,2.1627906976744184,703.36,703.36,False,1.0
medium,279,132,36828,2.1136363636363638,703.36,703.36,False,1.0
medium,279,137,38223,2.0364963503649633,703.36,703.36,False,1.0
medium,279,139,38781,2.0071942446043165,703.36,703.36,False,1.0
medium,279,135,37665,2.066666666666667,703.36,703.36,False,1.0
medium,279,130,36270,2.146153846153846,703.36,703.36,False,1.0
medium,279,137,38223,2.0364963503649633,703.36,703.36,False,1.0
medium,279,137,38223,2.0364963503649633,703.36,703.36,False,1.0
medium,278,131,36418,2.122137404580153,703.36,703.36,False,1.0
medium,278,133,36974,2.0902255639097747,703.36,703.36,False,1.0
medium,278,138,38364,2.0144927536231885,703.36,703.36,False,1.0
medium,278,133,36974,2.0902255639097747,703.36,703.36,False,1.0
medium,278,121,33638,2.2975206611570247,703.36,703.36,False,1.0
medium,278,124,34472,2.2419354838709675,703.36,703.36,False,1.0
medium,278,135,37530,2.0592592592592593,703.36,703.36,False,1.0
medium,278,137,38086,2.0291970802919708,703.36,703.36,False,1.0
medium,278,131,36418,2.122137404580153,703.36,703.36,False,1.0
medium,277,135,37395,2.051851851851852,703.36,703.36,False,1.0
medium,277,127,35179,2.1811023622047245,703.36,703.36,False,1.0
medium,277,137,37949,2.021897810218978,703.36,703.36,False,1.0
medium,277,128,35456,2.1640625,703.36,703.36,False,1.0
medium,277,136,37672,2.036764705882353,703.36,703.36,False,1.0
medium,277,129,35733,2.147286821705426,703.36,703.36,False,1.0
medium,277,133,36841,2.082706766917293,703.36,703.36,False,1.0
medium,277,122,33794,2.2704918032786887,703.36,703.36,False,1.0
medium,277,135,37395,2.051851851851852,703.36,703.36,False,1.0
medium,277,137,37949,2.021897810218978,703.36,703.36,False,1.0
medium,277,131,36287,2.114503816793893,703.36,703.36,False,1.0
medium,277,133,36841,2.082706766917293,703.36,703.36,False,1.0
medium,277,132,36564,2.0984848484848486,703.36,703.36,False,1.0
medium,277,138,38226,2.0072463768115942,703.36,703.36,False,1.0
medium,277,132,36564,2.0984848484848486,703.36,703.36,False,1.0
medium,277,134,37118,2.0671641791044775,703.36,703.36,False,1.0
medium,277,127,35179,2.1811023622047245,703.36,703.36,False,1.0
medium,277,135,37395,2.051851851851852,703.36,703.36,False,1.0
medium,277,134,37118,2.0671641791044775,703.36,703.36,False,1.0
medium,277,138,38226,2.0072463768115942,703.36,703.36,False,1.0
medium,276,127,35052,2.173228346456693,703.36,703.36,False,1.0
medium,276,131,36156,2.1068702290076335,703.36,703.36,False,1.0
medium,276,125,34500,2.208,703.36,703.36,False,1.0
medium,276,129,35604,2.13953488372093,703.36,703.36,False,1.0
medium,276,123,33948,2.2439024390243905,703.36,703.36,False,1.0
medium,276,132,36432,2.090909090909091,703.36,703.36,False,1.0
medium,276,130,35880,2.123076923076923,703.36,703.36,False,1.0
medium,276,127,35052,2.173228346456693,703.36,703.36,False,1.0
medium,276,126,34776,2.1904761904761907,703.36,703.36,False,1.0
medium,276,137,37812,2.0145985401459856,703.36,703.36,False,1.0
medium,276,135,37260,2.0444444444444443,703.36,703.36,False,1.0
medium,275,130,35750,2.1153846153846154,703.36,703.36,False,1.0
medium,275,136,37400,2.0220588235294117,703.36,703.36,False,1.0
medium,275,137,37675,2.0072992700729926,703.36,703.36,False,1.0
medium,275,133,36575,2.0676691729323307,703.36,703.36,False,1.0
medium,275,136,37400,2.0220588235294117,703.36,703.36,False,1.0
medium,275,130,35750,2.1153846153846154,703.36,703.36,False,1.0
medium,275,133,36575,2.0676691729323307,703.36,703.36,False,1.0
medium,275,126,34650,2.1825396825396823,703.36,703.36,False,1.0
medium,275,128,35200,2.1484375,703.36,703.36,False,1.0
medium,275,136,37400,2.0220588235294117,703.36,703.36,False,1.0
medium,274,132,36168,2.0757575757575757,703.36,703.36,False,1.0
medium,274,137,37538,2.0,703.36,703.36,False,1.0
medium,274,136,37264,2.014705882352941,703.36,703.36,False,1.0
medium,274,125,34250,2.192,703.36,703.36,False,1.0
medium,274,134,36716,2.044776119402985,703.36,703.36,False,1.0
medium,274,123,33702,2.227642276422764,703.36,703.36,False,1.0
medium,274,132,36168,2.0757575757575757,703.36,703.36,False,1.0
medium,274,132,36168,2.0757575757575757,703.36,703.36,False,1.0
medium,274,131,35894,2.0916030534351147,703.36,703.36,False,1.0
medium,274,125,34250,2.192,703.36,703.36,False,1.0
medium,274,130,35620,2.1076923076923078,703.36,703.36,False,1.0
medium,274,132,36168,2.0757575757575757,703.36,703.36,False,1.0
medium,274,132,36168,2.0757575757575757,703.36,703.36,False,1.0
medium,273,133,36309,2.0526315789473686,703.36,703.36,False,1.0
medium,273,122,33306,2.237704918032787,703.36,703.36,False,1.0
medium,273,125,34125,2.184,703.36,703.36,False,1.0
medium,273,136,37128,2.0073529411764706,703.36,703.36,False,1.0
medium,273,133,36309,2.0526315789473686,703.36,703.36,False,1.0
medium,273,136,37128,2.0073529411764706,703.36,703.36,False,1.0
medium,273,135,36855,2.022222222222222,703.36,703.36,False,1.0
medium,273,132,36036,2.0681818181818183,703.36,703.36,False,1.0
medium,273,122,33306,2.237704918032787,703.36,703.36,False,1.0
medium,273,126,34398,2.1666666666666665,703.36,703.36,False,1.0
medium,272,133,36176,2.045112781954887,703.36,703.36,False,1.0
medium,272,126,34272,2.1587301587301586,703.36,703.36,False,1.0
medium,272,128,34816,2.125,703.36,703.36,False,1.0
medium,272,128,34816,2.125,703.36,703.36,False,1.0
medium,272,131,35632,2.0763358778625953,703.36,703.36,False,1.0
medium,272,127,34544,2.141732283464567,703.36,703.36,False,1.0
medium,272,133,36176,2.045112781954887,703.36,703.36,False,1.0
medium,272,126,34272,2.1587301587301586,703.36,703.36,False,1.0
medium,272,129,35088,2.108527131782946,703.36,703.36,False,1.0
medium,272,131,35632,2.0763358778625953,703.36,703.36,False,1.0
medium,272,129,35088,2.108527131782946,703.36,703.36,False,1.0
medium,272,128,34816,2.125,703.36,703.36,False,1.0
medium,272,135,36720,2.0148148148148146,703.36,703.36,False,1.0
medium,272,128,34816,2.125,703.36,703.36,False,1.0
medium,271,121,32791,2.239669421487603,703.36,703.36,False,1.0
medium,271,131,35501,2.068702290076336,703.36,703.36,False,1.0
medium,271,133,36043,2.037593984962406,703.36,703.36,False,1.0
medium,271,134,36314,2.0223880597014925,703.36,703.36,False,1.0
medium,271,121,32791,2.239669421487603,703.36,703.36,False,1.0
medium,271,132,35772,2.053030303030303,703.36,703.36,False,1.0
medium,271,135,36585,2.0074074074074075,703.36,703.36,False,1.0
medium,271,123,33333,2.203252032520325,703.36,703.36,False,1.0
medium,271,134,36314,2.0223880597014925,703.36,703.36,False,1.0
medium,271,134,36314,2.0223880597014925,703.36,703.36,False,1.0
medium,271,127,34417,2.1338582677165356,703.36,703.36,False,1.0
medium,271,127,34417,2.1338582677165356,703.36,703.36,False,1.0
medium,271,134,36314,2.0223880597014925,703.36,703.36,False,1.0
medium,271,124,33604,2.185483870967742,703.36,703.36,False,1.0
medium,271,135,36585,2.0074074074074075,703.36,703.36,False,1.0
medium,270,125,33750,2.16,703.36,703.36,False,1.0
medium,270,122,32940,2.2131147540983607,703.36,703.36,False,1.0
medium,270,133,35910,2.030075187969925,703.36,703.36,False,1.0
medium,270,127,34290,2.125984251968504,703.36,703.36,False,1.0
medium,270,130,35100,2.076923076923077,703.36,703.36,False,1.0
medium,270,124,33480,2.1774193548387095,703.36,703.36,False,1.0
medium,270,135,36450,2.0,703.36,703.36,False,1.0
medium,270,130,35100,2.076923076923077,703.36,703.36,False,1.0
medium,270,134,36180,2.014925373134328,703.36,703.36,False,1.0
medium,270,124,33480,2.1774193548387095,703.36,703.36,False,1.0
medium,270,133,35910,2.030075187969925,703.36,703.36,False,1.0
medium,270,135,36450,2.0,703.36,703.36,False,1.0
medium,270,134,36180,2.014925373134328,703.36,703.36,False,1.0
medium,270,130,35100,2.076923076923077,703.36,703.36,False,1.0
medium,270,132,35640,2.0454545454545454,703.36,703.36,False,1.0
medium,270,131,35370,2.0610687022900764,703.36,703.36,False,1.0
medium,270,130,35100,2.076923076923077,703.36,703.36,False,1.0
medium,269,127,34163,2.1181102362204722,703.36,703.36,False,1.0
medium,269,129,34701,2.0852713178294575,703.36,703.36,False,1.0
medium,269,131,35239,2.053435114503817,703.36,703.36,False,1.0
medium,269,130,34970,2.0692307692307694,703.36,703.36,False,1.0
medium,269,132,35508,2.037878787878788,703.36,703.36,False,1.0
medium,269,125,33625,2.152,703.36,703.36,False,1.0
medium,269,128,34432,2.1015625,703.36,703.36,False,1.0
medium,269,130,34970,2.0692307692307694,703.36,703.36,False,1.0
medium,269,133,35777,2.0225563909774436,703.36,703.36,False,1.0
medium,269,132,35508,2.037878787878788,703.36,703.36,False,1.0
medium,269,133,35777,2.0225563909774436,703.36,703.36,False,1.0
medium,268,129,34572,2.0775193798449614,703.36,703.36,False,1.0
medium,268,127,34036,2.1102362204724407,703.36,703.36,False,1.0
medium,268,132,35376,2.0303030303030303,703.36,703.36,False,1.0
medium,268,132,35376,2.0303030303030303,703.36,703.36,False,1.0
medium,268,133,35644,2.0150375939849625,703.36,703.36,False,1.0
medium,268,131,35108,2.045801526717557,703.36,703.36,False,1.0
medium,268,125,33500,2.144,703.36,703.36,False,1.0
medium,268,123,32964,2.178861788617886,703.36,703.36,False,1.0
medium,268,124,33232,2.161290322580645,703.36,703.36,False,1.0
medium,268,128,34304,2.09375,703.36,703.36,False,1.0
medium,268,131,35108,2.045801526717557,703.36,703.36,False,1.0
medium,268,130,34840,2.0615384615384613,703.36,703.36,False,1.0
medium,268,125,33500,2.144,703.36,703.36,False,1.0
medium,268,133,35644,2.0150375939849625,703.36,703.36,False,1.0
medium,267,125,33375,2.136,703.36,703.36,False,1.0
medium,267,132,35244,2.022727272727273,703.36,703.36,False,1.0
medium,267,126,33642,2.119047619047619,703.36,703.36,False,1.0
medium,267,133,35511,2.007518796992481,703.36,703.36,False,1.0
medium,267,130,34710,2.0538461538461537,703.36,703.36,False,1.0
medium,267,128,34176,2.0859375,703.36,703.36,False,1.0
medium,267,133,35511,2.007518796992481,703.36,703.36,False,1.0
medium,267,127,33909,2.1023622047244093,703.36,703.36,False,1.0
medium,267,128,34176,2.0859375,703.36,703.36,False,1.0
medium,267,125,33375,2.136,703.36,703.36,False,1.0
medium,267,131,34977,2.0381679389312977,703.36,703.36,False,1.0
medium,267,130,34710,2.0538461538461537,703.36,703.36,False,1.0
medium,266,131,34846,2.030534351145038,703.36,703.36,False,1.0
medium,266,126,33516,2.111111111111111,703.36,703.36,False,1.0
medium,266,132,35112,2.015151515151515,703.36,703.36,False,1.0
medium,266,124,32984,2.1451612903225805,703.36,703.36,False,1.0
medium,266,128,34048,2.078125,703.36,703.36,False,1.0
medium,266,133,35378,2.0,703.36,703.36,False,1.0
medium,266,128,34048,2.078125,703.36,703.36,False,1.0
medium,265,125,33125,2.12,703.36,703.36,False,1.0
medium,265,125,33125,2.12,703.36,703.36,False,1.0
medium,265,127,33655,2.0866141732283463,703.36,703.36,False,1.0
medium,265,128,33920,2.0703125,703.36,703.36,False,1.0
medium,265,126,33390,2.1031746031746033,703.36,703.36,False,1.0
medium,265,124,32860,2.1370967741935485,703.36,703.36,False,1.0
medium,265,126,33390,2.1031746031746033,703.36,703.36,False,1.0
medium,265,128,33920,2.0703125,703.36,703.36,False,1.0
medium,265,129,34185,2.054263565891473,703.36,703.36,False,1.0
medium,265,126,33390,2.1031746031746033,703.36,703.36,False,1.0
medium,265,126,33390,2.1031746031746033,703.36,703.36,False,1.0
medium,264,125,33000,2.112,703.36,703.36,False,1.0
medium,264,125,33000,2.112,703.36,703.36,False,1.0
medium,264,128,33792,2.0625,703.36,703.36,False,1.0
medium,264,131,34584,2.015267175572519,703.36,703.36,False,1.0
medium,264,130,34320,2.0307692307692307,703.36,703.36,False,1.0
medium,264,132,34848,2.0,703.36,703.36,False,1.0
medium,264,126,33264,2.0952380952380953,703.36,703.36,False,1.0
medium,264,127,33528,2.078740157480315,703.36,703.36,False,1.0
medium,264,126,33264,2.0952380952380953,703.36,703.36,False,1.0
medium,263,125,32875,2.104,703.36,703.36,False,1.0
medium,263,131,34453,2.0076335877862594,703.36,703.36,False,1.0
medium,263,129,33927,2.0387596899224807,703.36,703.36,False,1.0
medium,263,127,33401,2.0708661417322833,703.36,703.36,False,1.0
